Sample_Time,Sample_Year,Site,PSP,TREE_ID,SPCD,STAT_new,DBH_cm,TLHT_m,CRCL,PREVDBH_cm,PREVTLHT_m,PREVCRCL,STAT,DBH_live,TLHT_live,CRCL_live
1,1999,1067,10199,113722,4,0,8.255,9.4488,3,,,,0,8.255,9.4488,3
2,2004,1067,10199,113722,4,0,8.255,9.4488,3,8.255,9.4488,,0,8.255,9.4488,3
3,2009,1067,10199,113722,4,0,8.3566,9.7536,3,8.255,9.4488,,0,8.3566,9.7536,3
4,2014,1067,10199,113722,4,0,8.3566,10.9728,3,8.3566,9.7536,,0,8.3566,10.9728,3
1,1999,1067,10199,113723,4,0,6.9088,5.7912,4,,,,0,6.9088,5.7912,4
1,1999,1067,10199,113724,4,0,7.112,7.3152,4,,,,0,7.112,7.3152,4
1,1999,1067,10199,113725,4,0,10.1092,11.8872,3,,,,0,10.1092,11.8872,3
2,2004,1067,10199,113725,4,0,10.4648,13.1064,2,10.1092,11.8872,,0,10.4648,13.1064,2
3,2009,1067,10199,113725,4,0,10.4648,10.9728,3,10.4648,13.1064,,0,10.4648,10.9728,3
4,2014,1067,10199,113725,4,0,10.5664,12.4968,2,10.4648,10.9728,,0,10.5664,12.4968,2
1,1999,1067,10199,113726,4,0,8.9916,11.5824,3,,,,0,8.9916,11.5824,3
2,2004,1067,10199,113726,4,0,9.2964,12.192,3,8.9916,11.5824,,0,9.2964,12.192,3
3,2009,1067,10199,113726,4,0,9.398,12.192,2,9.2964,12.192,,0,9.398,12.192,2
4,2014,1067,10199,113726,4,0,9.4234,13.1064,2,9.398,12.192,,0,9.4234,13.1064,2
1,1999,1067,10199,113727,4,0,6.7818,8.5344,4,,,,0,6.7818,8.5344,4
2,2004,1067,10199,113727,4,0,6.8834,8.8392,3,6.7818,8.5344,,0,6.8834,8.8392,3
1,1999,1067,10199,113729,4,0,10.5156,12.192,2,,,,0,10.5156,12.192,2
2,2004,1067,10199,113729,4,0,10.9474,12.192,2,10.5156,12.192,,0,10.9474,12.192,2
3,2009,1067,10199,113729,4,0,11.0236,12.4968,2,10.9474,12.192,,0,11.0236,12.4968,2
4,2014,1067,10199,113729,4,0,11.2014,13.4112,2,11.0236,12.4968,,0,11.2014,13.4112,2
1,1999,1067,10199,113730,4,0,5.9436,6.7056,4,,,,0,5.9436,6.7056,4
2,2004,1067,10199,113730,4,0,5.969,7.0104,4,5.9436,6.7056,,0,5.969,7.0104,4
1,1999,1067,10199,113731,4,0,5.7912,7.0104,4,,,,0,5.7912,7.0104,4
2,2004,1067,10199,113731,4,0,5.9436,7.9248,4,5.7912,7.0104,,0,5.9436,7.9248,4
1,1999,1067,10199,113735,4,0,9.2456,9.7536,3,,,,0,9.2456,9.7536,3
2,2004,1067,10199,113735,4,0,9.6012,10.3632,3,9.2456,9.7536,,0,9.6012,10.3632,3
3,2009,1067,10199,113735,4,0,9.7028,9.4488,3,9.6012,10.3632,,0,9.7028,9.4488,3
4,2014,1067,10199,113735,4,0,9.779,9.7536,3,9.7028,9.4488,,0,9.779,9.7536,3
1,1999,1067,10199,113736,4,0,15.1384,12.192,2,,,,0,15.1384,12.192,2
2,2004,1067,10199,113736,4,0,15.9766,13.716,2,15.1384,12.192,,0,15.9766,13.716,2
3,2009,1067,10199,113736,4,0,16.2306,12.8016,2,15.9766,13.716,,0,16.2306,12.8016,2
4,2014,1067,10199,113736,4,0,16.5862,14.0208,2,16.2306,12.8016,,0,16.5862,14.0208,2
1,1999,1067,10199,113737,4,0,13.0048,12.8016,2,,,,0,13.0048,12.8016,2
2,2004,1067,10199,113737,4,0,13.3096,13.716,2,13.0048,12.8016,,0,13.3096,13.716,2
4,2014,1067,10199,113737,4,0,13.462,13.1064,2,13.3096,12.4968,,0,13.462,13.1064,2
1,1999,1067,10199,113738,4,0,16.5608,11.8872,2,,,,0,16.5608,11.8872,2
2,2004,1067,10199,113738,4,0,17.0942,13.716,2,16.5608,11.8872,,0,17.0942,13.716,2
3,2009,1067,10199,113738,4,0,17.4498,12.8016,2,17.0942,13.716,,0,17.4498,12.8016,2
4,2014,1067,10199,113738,4,0,17.7546,14.0208,2,17.4498,12.8016,,0,17.7546,14.0208,2
1,1999,1067,10199,113739,4,0,7.493,8.2296,4,,,,0,7.493,8.2296,4
2,2004,1067,10199,113739,4,0,7.5692,8.5344,4,7.493,8.2296,,0,7.5692,8.5344,4
1,1999,1067,10199,113740,4,0,7.7216,7.62,4,,,,0,7.7216,7.62,4
1,1999,1067,10199,113741,4,0,9.8298,10.0584,3,,,,0,9.8298,10.0584,3
1,1999,1067,10199,113742,4,0,11.8872,11.2776,2,,,,0,11.8872,11.2776,2
2,2004,1067,10199,113742,4,0,12.5222,13.4112,2,11.8872,11.2776,,0,12.5222,13.4112,2
3,2009,1067,10199,113742,4,0,12.6492,11.2776,3,12.5222,13.4112,,0,12.6492,11.2776,3
4,2014,1067,10199,113742,4,0,12.8524,14.0208,2,12.6492,11.2776,,0,12.8524,14.0208,2
1,1999,1067,10199,113744,4,0,10.6426,10.668,2,,,,0,10.6426,10.668,2
2,2004,1067,10199,113744,4,0,11.0236,12.4968,2,10.6426,10.668,,0,11.0236,12.4968,2
3,2009,1067,10199,113744,4,0,11.176,11.5824,3,11.0236,12.4968,,0,11.176,11.5824,3
4,2014,1067,10199,113744,4,0,11.2776,13.1064,2,11.176,11.5824,,0,11.2776,13.1064,2
1,1999,1067,10199,113745,4,0,10.1854,10.9728,3,,,,0,10.1854,10.9728,3
1,1999,1067,10199,113746,4,0,9.1948,10.9728,2,,,,0,9.1948,10.9728,2
2,2004,1067,10199,113746,4,0,9.3218,10.9728,3,9.1948,10.9728,,0,9.3218,10.9728,3
1,1999,1067,10199,113749,4,0,10.414,10.9728,2,,,,0,10.414,10.9728,2
2,2004,1067,10199,113749,4,0,10.8458,11.8872,2,10.414,10.9728,,0,10.8458,11.8872,2
3,2009,1067,10199,113749,4,0,10.8712,12.4968,2,10.8458,11.8872,,0,10.8712,12.4968,2
4,2014,1067,10199,113749,4,0,11.0744,13.716,2,10.8712,12.4968,,0,11.0744,13.716,2
1,1999,1067,10199,113750,4,0,9.652,10.668,3,,,,0,9.652,10.668,3
1,1999,1067,10199,113753,4,0,10.7188,12.192,2,,,,0,10.7188,12.192,2
2,2004,1067,10199,113753,4,0,11.0998,12.8016,2,10.7188,12.192,,0,11.0998,12.8016,2
3,2009,1067,10199,113753,4,0,11.2014,13.1064,2,11.0998,12.8016,,0,11.2014,13.1064,2
4,2014,1067,10199,113753,4,0,11.2776,12.192,3,11.2014,13.1064,,0,11.2776,12.192,3
1,1999,1067,10199,113754,4,0,7.9248,11.2776,3,,,,0,7.9248,11.2776,3
2,2004,1067,10199,113754,4,0,8.0772,10.3632,3,7.9248,11.2776,,0,8.0772,10.3632,3
1,1999,1067,10199,113756,4,0,7.2644,8.2296,4,,,,0,7.2644,8.2296,4
2,2004,1067,10199,113756,4,0,7.2898,8.5344,3,7.2644,8.2296,,0,7.2898,8.5344,3
1,1999,1067,10199,113757,4,0,7.5184,10.3632,2,,,,0,7.5184,10.3632,2
2,2004,1067,10199,113757,4,0,7.5946,10.3632,3,7.5184,10.3632,,0,7.5946,10.3632,3
1,1999,1067,10199,113758,4,0,10.7442,11.5824,2,,,,0,10.7442,11.5824,2
2,2004,1067,10199,113758,4,0,11.1252,12.192,2,10.7442,11.5824,,0,11.1252,12.192,2
3,2009,1067,10199,113758,4,0,11.2268,12.192,3,11.1252,12.192,,0,11.2268,12.192,3
4,2014,1067,10199,113758,4,0,11.2522,11.8872,3,11.2268,12.192,,0,11.2522,11.8872,3
1,1999,1067,10199,113760,4,0,7.112,8.5344,4,,,,0,7.112,8.5344,4
2,2004,1067,10199,113760,4,0,7.2136,8.8392,3,7.112,8.5344,,0,7.2136,8.8392,3
1,1999,1067,10199,113762,4,0,8.0264,7.9248,3,,,,0,8.0264,7.9248,3
1,1999,1067,10199,113764,4,0,10.0076,9.144,3,,,,0,10.0076,9.144,3
2,2004,1067,10199,113764,4,0,10.3632,10.668,3,10.0076,9.144,,0,10.3632,10.668,3
3,2009,1067,10199,113764,4,0,10.5156,11.2776,2,10.3632,10.668,,0,10.5156,11.2776,2
4,2014,1067,10199,113764,4,0,10.6172,10.9728,3,10.5156,11.2776,,0,10.6172,10.9728,3
1,1999,1067,10199,113765,4,0,7.0612,8.2296,4,,,,0,7.0612,8.2296,4
2,2004,1067,10199,113765,4,0,7.1628,8.2296,3,7.0612,8.2296,,0,7.1628,8.2296,3
1,1999,1067,10199,113766,4,0,13.5128,12.8016,2,,,,0,13.5128,12.8016,2
2,2004,1067,10199,113766,4,0,14.3256,13.716,2,13.5128,12.8016,,0,14.3256,13.716,2
3,2009,1067,10199,113766,4,0,14.478,14.0208,2,14.3256,13.716,,0,14.478,14.0208,2
4,2014,1067,10199,113766,4,0,14.9098,13.4112,2,14.478,14.0208,,0,14.9098,13.4112,2
1,1999,1067,10199,113767,4,0,8.636,10.0584,3,,,,0,8.636,10.0584,3
2,2004,1067,10199,113767,4,0,8.763,10.3632,3,8.636,10.0584,,0,8.763,10.3632,3
3,2009,1067,10199,113767,4,0,8.7884,10.3632,3,8.763,10.3632,,0,8.7884,10.3632,3
4,2014,1067,10199,113767,4,0,8.8138,10.3632,3,8.7884,10.3632,,0,8.8138,10.3632,3
1,1999,1067,10199,113768,4,0,8.0518,7.0104,3,,,,0,8.0518,7.0104,3
2,2004,1067,10199,113768,4,0,8.2804,7.0104,3,8.0518,7.0104,,0,8.2804,7.0104,3
4,2014,1067,10199,113768,4,0,8.4074,8.8392,3,8.3312,10.668,,0,8.4074,8.8392,3
1,1999,1067,10199,113769,4,0,6.35,7.0104,4,,,,0,6.35,7.0104,4
2,2004,1067,10199,113769,4,0,6.4008,7.62,4,6.35,7.0104,,0,6.4008,7.62,4
1,1999,1067,10199,113770,4,0,12.319,12.192,2,,,,0,12.319,12.192,2
2,2004,1067,10199,113770,4,0,12.827,13.4112,2,12.319,12.192,,0,12.827,13.4112,2
3,2009,1067,10199,113770,4,0,13.0048,13.4112,2,12.827,13.4112,,0,13.0048,13.4112,2
4,2014,1067,10199,113770,4,0,13.208,13.716,2,13.0048,13.4112,,0,13.208,13.716,2
1,1999,1067,10199,113776,4,0,12.5476,11.5824,3,,,,0,12.5476,11.5824,3
2,2004,1067,10199,113776,4,0,13.0302,14.3256,2,12.5476,11.5824,,0,13.0302,14.3256,2
3,2009,1067,10199,113776,4,0,13.1572,14.0208,2,13.0302,14.3256,,0,13.1572,14.0208,2
4,2014,1067,10199,113776,4,0,13.4112,14.6304,2,13.1572,14.0208,,0,13.4112,14.6304,2
1,1999,1067,10199,113780,4,0,7.5946,10.9728,3,,,,0,7.5946,10.9728,3
2,2004,1067,10199,113780,4,0,7.6962,9.7536,3,7.5946,10.9728,,0,7.6962,9.7536,3
1,1999,1067,10199,113783,4,0,9.1186,10.3632,2,,,,0,9.1186,10.3632,2
2,2004,1067,10199,113783,4,0,9.2456,11.2776,3,9.1186,10.3632,,0,9.2456,11.2776,3
1,1999,1067,10199,113784,4,0,11.303,11.5824,2,,,,0,11.303,11.5824,2
2,2004,1067,10199,113784,4,0,11.6078,12.8016,2,11.303,11.5824,,0,11.6078,12.8016,2
3,2009,1067,10199,113784,4,0,11.7602,12.8016,2,11.6078,12.8016,,0,11.7602,12.8016,2
4,2014,1067,10199,113784,4,0,11.7602,13.4112,2,11.7602,12.8016,,0,11.7602,13.4112,2
1,1999,1067,10199,113785,4,0,12.319,12.192,2,,,,0,12.319,12.192,2
2,2004,1067,10199,113785,4,0,12.6238,13.716,2,12.319,12.192,,0,12.6238,13.716,2
3,2009,1067,10199,113785,4,0,12.7762,13.716,2,12.6238,13.716,,0,12.7762,13.716,2
4,2014,1067,10199,113785,4,0,13.1318,13.716,2,12.7762,13.716,,0,13.1318,13.716,2
1,1999,1067,10199,113787,4,0,8.0772,9.4488,3,,,,0,8.0772,9.4488,3
2,2004,1067,10199,113787,4,0,8.0772,10.3632,3,8.0772,9.4488,,0,8.0772,10.3632,3
1,1999,1067,10199,113789,4,0,8.001,10.0584,3,,,,0,8.001,10.0584,3
1,1999,1067,10199,113791,4,0,6.4008,7.62,4,,,,0,6.4008,7.62,4
1,1999,1067,10199,113792,4,0,14.351,12.8016,1,,,,0,14.351,12.8016,1
2,2004,1067,10199,113792,4,0,14.7828,13.1064,2,14.351,12.8016,,0,14.7828,13.1064,2
3,2009,1067,10199,113792,4,0,14.9606,13.4112,2,14.7828,13.1064,,0,14.9606,13.4112,2
4,2014,1067,10199,113792,4,0,15.1638,14.0208,2,14.9606,13.4112,,0,15.1638,14.0208,2
1,1999,1067,10199,113793,4,0,6.604,6.4008,4,,,,0,6.604,6.4008,4
2,2004,1067,10199,113793,4,0,6.6294,6.4008,4,6.604,6.4008,,0,6.6294,6.4008,4
1,1999,1067,10199,113795,4,0,5.588,6.7056,4,,,,0,5.588,6.7056,4
1,1999,1067,10199,113797,4,0,7.3152,8.5344,3,,,,0,7.3152,8.5344,3
2,2004,1067,10199,113797,4,0,7.4422,8.8392,3,7.3152,8.5344,,0,7.4422,8.8392,3
3,2009,1067,10199,113797,4,0,7.493,9.144,3,7.4422,8.8392,,0,7.493,9.144,3
4,2014,1067,10199,113797,4,0,7.5438,8.5344,3,7.493,9.144,,0,7.5438,8.5344,3
1,1999,1067,10199,113798,4,0,12.3698,11.8872,2,,,,0,12.3698,11.8872,2
2,2004,1067,10199,113798,4,0,12.954,12.4968,2,12.3698,11.8872,,0,12.954,12.4968,2
3,2009,1067,10199,113798,4,0,13.081,12.4968,2,12.954,12.4968,,0,13.081,12.4968,2
4,2014,1067,10199,113798,4,0,13.4112,14.0208,2,13.081,12.4968,,0,13.4112,14.0208,2
1,1999,1067,10199,113799,4,0,12.9794,12.192,2,,,,0,12.9794,12.192,2
2,2004,1067,10199,113799,4,0,13.3604,13.1064,2,12.9794,12.192,,0,13.3604,13.1064,2
3,2009,1067,10199,113799,4,0,13.462,13.1064,2,13.3604,13.1064,,0,13.462,13.1064,2
4,2014,1067,10199,113799,4,0,13.7668,14.0208,2,13.462,13.1064,,0,13.7668,14.0208,2
1,1999,1067,10199,113800,4,0,6.2992,7.62,4,,,,0,6.2992,7.62,4
2,2004,1067,10199,113800,4,0,6.3246,6.096,4,6.2992,7.62,,0,6.3246,6.096,4
1,1999,1067,10199,113801,4,0,11.1506,11.5824,2,,,,0,11.1506,11.5824,2
2,2004,1067,10199,113801,4,0,11.7094,11.8872,2,11.1506,11.5824,,0,11.7094,11.8872,2
3,2009,1067,10199,113801,4,0,11.9126,12.192,2,11.7094,11.8872,,0,11.9126,12.192,2
4,2014,1067,10199,113801,4,0,12.1158,11.8872,3,11.9126,12.192,,0,12.1158,11.8872,3
1,1999,1067,10199,113802,4,0,8.5598,9.144,3,,,,0,8.5598,9.144,3
1,1999,1067,10199,113804,4,0,6.5278,7.62,3,,,,0,6.5278,7.62,3
2,2004,1067,10199,113804,4,0,6.5278,7.62,4,6.5278,7.62,,0,6.5278,7.62,4
1,1999,1067,10199,113805,4,0,10.6934,10.9728,2,,,,0,10.6934,10.9728,2
2,2004,1067,10199,113805,4,0,11.176,12.192,2,10.6934,10.9728,,0,11.176,12.192,2
3,2009,1067,10199,113805,4,0,11.4046,12.192,2,11.176,12.192,,0,11.4046,12.192,2
4,2014,1067,10199,113805,4,0,11.6332,13.4112,2,11.4046,12.192,,0,11.6332,13.4112,2
1,1999,1067,10199,113806,4,0,8.8138,10.3632,3,,,,0,8.8138,10.3632,3
2,2004,1067,10199,113806,4,0,9.0424,10.9728,2,8.8138,10.3632,,0,9.0424,10.9728,2
3,2009,1067,10199,113806,4,0,9.144,11.2776,3,9.0424,10.9728,,0,9.144,11.2776,3
4,2014,1067,10199,113806,4,0,9.1948,11.5824,3,9.144,11.2776,,0,9.1948,11.5824,3
1,1999,1067,10199,113807,4,0,8.8138,9.144,3,,,,0,8.8138,9.144,3
1,1999,1067,10199,113808,4,0,9.8552,10.668,3,,,,0,9.8552,10.668,3
2,2004,1067,10199,113808,4,0,10.0584,11.2776,2,9.8552,10.668,,0,10.0584,11.2776,2
3,2009,1067,10199,113808,4,0,10.16,11.2776,3,10.0584,11.2776,,0,10.16,11.2776,3
4,2014,1067,10199,113808,4,0,10.2108,11.8872,3,10.16,11.2776,,0,10.2108,11.8872,3
1,1999,1067,10199,113809,4,0,5.8928,6.7056,4,,,,0,5.8928,6.7056,4
2,2004,1067,10199,113809,4,0,5.8928,6.4008,4,5.8928,6.7056,,0,5.8928,6.4008,4
1,1999,1067,10199,113810,4,0,10.2108,9.7536,3,,,,0,10.2108,9.7536,3
2,2004,1067,10199,113810,4,0,10.6426,10.668,2,10.2108,9.7536,,0,10.6426,10.668,2
3,2009,1067,10199,113810,4,0,10.7188,10.668,3,10.6426,10.668,,0,10.7188,10.668,3
4,2014,1067,10199,113810,4,0,10.9982,10.668,3,10.7188,10.668,,0,10.9982,10.668,3
1,1999,1067,10199,113811,4,0,5.8674,6.7056,4,,,,0,5.8674,6.7056,4
2,2004,1067,10199,113811,4,0,5.9436,7.0104,4,5.8674,6.7056,,0,5.9436,7.0104,4
1,1999,1067,10199,113812,4,0,13.1826,11.2776,2,,,,0,13.1826,11.2776,2
2,2004,1067,10199,113812,4,0,13.7922,12.4968,2,13.1826,11.2776,,0,13.7922,12.4968,2
3,2009,1067,10199,113812,4,0,13.9954,12.4968,2,13.7922,12.4968,,0,13.9954,12.4968,2
4,2014,1067,10199,113812,4,0,14.4018,13.716,2,13.9954,12.4968,,0,14.4018,13.716,2
1,1999,1067,10199,113814,4,0,7.239,8.5344,4,,,,0,7.239,8.5344,4
2,2004,1067,10199,113814,4,0,7.239,9.144,3,7.239,8.5344,,0,7.239,9.144,3
1,1999,1067,10199,113816,4,0,6.9088,9.144,4,,,,0,6.9088,9.144,4
2,2004,1067,10199,113816,4,0,6.9342,6.7056,4,6.9088,9.144,,0,6.9342,6.7056,4
1,1999,1067,10199,113817,4,0,10.2108,11.2776,2,,,,0,10.2108,11.2776,2
2,2004,1067,10199,113817,4,0,10.6172,12.192,2,10.2108,11.2776,,0,10.6172,12.192,2
3,2009,1067,10199,113817,4,0,10.7696,12.192,2,10.6172,12.192,,0,10.7696,12.192,2
4,2014,1067,10199,113817,4,0,10.922,13.716,2,10.7696,12.192,,0,10.922,13.716,2
1,1999,1067,10199,113818,4,0,10.541,9.7536,3,,,,0,10.541,9.7536,3
2,2004,1067,10199,113818,4,0,10.795,9.7536,2,10.541,9.7536,,0,10.795,9.7536,2
3,2009,1067,10199,113818,4,0,10.8458,10.9728,3,10.795,9.7536,,0,10.8458,10.9728,3
1,1999,1067,10199,113819,4,0,5.8928,8.2296,4,,,,0,5.8928,8.2296,4
1,1999,1067,10199,113821,4,0,5.3086,6.096,4,,,,0,5.3086,6.096,4
1,1999,1067,10199,113823,4,0,7.9248,8.8392,3,,,,0,7.9248,8.8392,3
2,2004,1067,10199,113823,4,0,8.0772,9.7536,3,7.9248,8.8392,,0,8.0772,9.7536,3
3,2009,1067,10199,113823,4,0,8.128,9.7536,3,8.0772,9.7536,,0,8.128,9.7536,3
4,2014,1067,10199,113823,4,0,8.2296,9.7536,3,8.128,9.7536,,0,8.2296,9.7536,3
1,1999,1067,10199,113826,4,0,9.8806,10.9728,3,,,,0,9.8806,10.9728,3
2,2004,1067,10199,113826,4,0,9.9314,12.8016,2,9.8806,10.9728,,0,9.9314,12.8016,2
3,2009,1067,10199,113826,4,0,10.1092,11.8872,3,9.9314,12.8016,,0,10.1092,11.8872,3
4,2014,1067,10199,113826,4,0,10.1092,11.8872,2,10.1092,11.8872,,0,10.1092,11.8872,2
1,1999,1067,10199,113828,4,0,6.6548,8.5344,3,,,,0,6.6548,8.5344,3
1,1999,1067,10199,113829,4,0,12.9794,11.8872,2,,,,0,12.9794,11.8872,2
2,2004,1067,10199,113829,4,0,13.2334,13.4112,2,12.9794,11.8872,,0,13.2334,13.4112,2
3,2009,1067,10199,113829,4,0,13.335,13.4112,2,13.2334,13.4112,,0,13.335,13.4112,2
4,2014,1067,10199,113829,4,0,13.4366,13.1064,2,13.335,13.4112,,0,13.4366,13.1064,2
1,1999,1067,10199,113830,4,0,11.43,12.8016,2,,,,0,11.43,12.8016,2
2,2004,1067,10199,113830,4,0,11.8872,12.8016,2,11.43,12.8016,,0,11.8872,12.8016,2
3,2009,1067,10199,113830,4,0,12.0904,12.8016,2,11.8872,12.8016,,0,12.0904,12.8016,2
4,2014,1067,10199,113830,4,0,12.192,12.8016,2,12.0904,12.8016,,0,12.192,12.8016,2
1,1999,1067,10199,113831,4,0,6.7818,7.9248,3,,,,0,6.7818,7.9248,3
1,1999,1067,10200,113848,4,0,11.9888,11.8872,2,,,,0,11.9888,11.8872,2
2,2004,1067,10200,113848,4,0,12.4206,11.5824,2,11.9888,11.8872,,0,12.4206,11.5824,2
3,2009,1067,10200,113848,4,0,12.5984,13.1064,2,12.4206,11.5824,,0,12.5984,13.1064,2
4,2014,1067,10200,113848,4,0,12.7254,13.716,2,12.5984,13.1064,,0,12.7254,13.716,2
1,1999,1067,10200,113851,4,0,8.9662,11.5824,2,,,,0,8.9662,11.5824,2
2,2004,1067,10200,113851,4,0,9.2456,11.5824,2,8.9662,11.5824,,0,9.2456,11.5824,2
3,2009,1067,10200,113851,4,0,9.3726,12.8016,2,9.2456,11.5824,,0,9.3726,12.8016,2
4,2014,1067,10200,113851,4,0,9.398,12.8016,2,9.3726,12.8016,,0,9.398,12.8016,2
1,1999,1067,10200,113852,4,0,6.0452,8.2296,3,,,,0,6.0452,8.2296,3
2,2004,1067,10200,113852,4,0,6.096,7.62,3,6.0452,8.2296,,0,6.096,7.62,3
1,1999,1067,10200,113853,4,0,7.1628,9.4488,3,,,,0,7.1628,9.4488,3
2,2004,1067,10200,113853,4,0,7.3152,9.7536,3,7.1628,9.4488,,0,7.3152,9.7536,3
1,1999,1067,10200,113855,4,0,5.461,6.7056,4,,,,0,5.461,6.7056,4
1,1999,1067,10200,113856,4,0,6.8072,7.9248,4,,,,0,6.8072,7.9248,4
2,2004,1067,10200,113856,4,0,6.9088,8.2296,3,6.8072,7.9248,,0,6.9088,8.2296,3
1,1999,1067,10200,113857,4,0,10.287,12.192,2,,,,0,10.287,12.192,2
2,2004,1067,10200,113857,4,0,10.7696,12.192,2,10.287,12.192,,0,10.7696,12.192,2
3,2009,1067,10200,113857,4,0,10.8204,11.5824,2,10.7696,12.192,,0,10.8204,11.5824,2
4,2014,1067,10200,113857,4,0,11.2268,12.4968,2,10.8204,11.5824,,0,11.2268,12.4968,2
1,1999,1067,10200,113859,4,0,7.366,10.0584,3,,,,0,7.366,10.0584,3
2,2004,1067,10200,113859,4,0,7.493,10.0584,3,7.366,10.0584,,0,7.493,10.0584,3
3,2009,1067,10200,113859,4,0,7.5946,9.7536,2,7.493,10.0584,,0,7.5946,9.7536,2
4,2014,1067,10200,113859,4,0,7.5946,10.9728,3,7.5946,9.7536,,0,7.5946,10.9728,3
1,1999,1067,10200,113860,4,0,10.5664,11.2776,3,,,,0,10.5664,11.2776,3
2,2004,1067,10200,113860,4,0,11.1252,11.2776,2,10.5664,11.2776,,0,11.1252,11.2776,2
3,2009,1067,10200,113860,4,0,11.2776,11.2776,2,11.1252,11.2776,,0,11.2776,11.2776,2
4,2014,1067,10200,113860,4,0,11.4046,14.3256,2,11.2776,11.2776,,0,11.4046,14.3256,2
1,1999,1067,10200,113869,4,0,17.018,11.2776,1,,,,0,17.018,11.2776,1
1,1999,1067,10200,113871,4,0,18.5928,13.716,1,,,,0,18.5928,13.716,1
2,2004,1067,10200,113871,4,0,18.6944,14.0208,2,18.5928,13.716,,0,18.6944,14.0208,2
3,2009,1067,10200,113871,4,0,18.923,15.24,2,18.6944,14.0208,,0,18.923,15.24,2
4,2014,1067,10200,113871,4,0,18.923,15.5448,2,18.923,15.24,,0,18.923,15.5448,2
1,1999,1067,10200,113875,4,0,18.923,13.1064,1,,,,0,18.923,13.1064,1
2,2004,1067,10200,113875,4,0,19.7612,13.4112,2,18.923,13.1064,,0,19.7612,13.4112,2
3,2009,1067,10200,113875,4,0,19.939,14.0208,2,19.7612,13.4112,,0,19.939,14.0208,2
4,2014,1067,10200,113875,4,0,20.066,14.3256,2,19.939,14.0208,,0,20.066,14.3256,2
1,1999,1067,10200,113876,4,0,13.0556,12.8016,2,,,,0,13.0556,12.8016,2
2,2004,1067,10200,113876,4,0,13.589,13.1064,2,13.0556,12.8016,,0,13.589,13.1064,2
3,2009,1067,10200,113876,4,0,13.716,15.24,2,13.589,13.1064,,0,13.716,15.24,2
4,2014,1067,10200,113876,4,0,13.7414,15.5448,2,13.716,15.24,,0,13.7414,15.5448,2
1,1999,1067,10200,113877,4,0,15.6464,13.716,2,,,,0,15.6464,13.716,2
2,2004,1067,10200,113877,4,0,16.4338,13.716,2,15.6464,13.716,,0,16.4338,13.716,2
3,2009,1067,10200,113877,4,0,16.5862,14.9352,2,16.4338,13.716,,0,16.5862,14.9352,2
4,2014,1067,10200,113877,4,0,16.764,16.764,2,16.5862,14.9352,,0,16.764,16.764,2
1,1999,1067,10200,113893,4,0,6.3246,8.2296,4,,,,0,6.3246,8.2296,4
2,2004,1067,10200,113893,4,0,6.4262,8.2296,3,6.3246,8.2296,,0,6.4262,8.2296,3
1,1999,1067,10200,113894,4,0,9.5504,10.0584,2,,,,0,9.5504,10.0584,2
1,1999,1067,10200,113896,4,0,4.6736,6.096,4,,,,0,4.6736,6.096,4
2,2004,1067,10200,113896,4,0,4.7498,6.096,4,4.6736,6.096,,0,4.7498,6.096,4
1,1999,1067,10200,113899,4,0,11.1252,10.9728,2,,,,0,11.1252,10.9728,2
2,2004,1067,10200,113899,4,0,11.5316,10.9728,2,11.1252,10.9728,,0,11.5316,10.9728,2
3,2009,1067,10200,113899,4,0,11.6586,11.8872,2,11.5316,10.9728,,0,11.6586,11.8872,2
4,2014,1067,10200,113899,4,0,11.6586,12.192,2,11.6586,11.8872,,0,11.6586,12.192,2
1,1999,1067,10200,113901,4,0,11.9126,11.5824,2,,,,0,11.9126,11.5824,2
2,2004,1067,10200,113901,4,0,12.3952,11.2776,2,11.9126,11.5824,,0,12.3952,11.2776,2
3,2009,1067,10200,113901,4,0,12.5476,11.8872,2,12.3952,11.2776,,0,12.5476,11.8872,2
4,2014,1067,10200,113901,4,0,12.573,12.4968,2,12.5476,11.8872,,0,12.573,12.4968,2
1,1999,1067,10200,113902,4,0,9.4996,10.668,2,,,,0,9.4996,10.668,2
2,2004,1067,10200,113902,4,0,9.7536,10.9728,2,9.4996,10.668,,0,9.7536,10.9728,2
3,2009,1067,10200,113902,4,0,9.8806,11.8872,2,9.7536,10.9728,,0,9.8806,11.8872,2
4,2014,1067,10200,113902,4,0,9.8806,11.8872,2,9.8806,11.8872,,0,9.8806,11.8872,2
1,1999,1067,10200,113903,4,0,11.43,11.5824,2,,,,0,11.43,11.5824,2
2,2004,1067,10200,113903,4,0,11.7856,11.8872,2,11.43,11.5824,,0,11.7856,11.8872,2
3,2009,1067,10200,113903,4,0,11.811,13.1064,2,11.7856,11.8872,,0,11.811,13.1064,2
4,2014,1067,10200,113903,4,0,11.938,13.1064,2,11.811,13.1064,,0,11.938,13.1064,2
1,1999,1067,10200,113904,4,0,14.7574,13.1064,2,,,,0,14.7574,13.1064,2
2,2004,1067,10200,113904,4,0,15.4178,13.1064,2,14.7574,13.1064,,0,15.4178,13.1064,2
3,2009,1067,10200,113904,4,0,15.4178,13.1064,2,15.4178,13.1064,,0,15.4178,13.1064,2
4,2014,1067,10200,113904,4,0,15.5956,13.716,2,15.4178,13.1064,,0,15.5956,13.716,2
